kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
gemm_relu.1.sm_80.ptx 1355 : 131072 786496 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1354 : 131072 786528 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1353 : 131072 786592 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1352 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1351 : 131072 790816 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1350 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1349 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1348 : 131072 1180288 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1347 : 131072 790720 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1346 : 131072 1185280 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1345 : 131072 110452320 2097152 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1344 : 131072 2943744 0 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1343 : 131072 789408 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1342 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1341 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1340 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1339 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1338 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1337 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1336 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1335 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1334 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1333 : 131072 790816 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1332 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1331 : 131072 786496 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1330 : 131072 1180416 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1329 : 131072 790272 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1328 : 131072 1184928 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1327 : 131072 113291584 2097152 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1326 : 131072 2887040 0 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1325 : 131072 788896 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1324 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1323 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1322 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1321 : 131072 786528 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1320 : 131072 786496 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1319 : 131072 786496 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1318 : 131072 786496 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1317 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1316 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1315 : 131072 791360 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1314 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1313 : 131072 786528 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1312 : 131072 1180448 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1311 : 131072 790432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1310 : 131072 1186112 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1309 : 131072 114100128 2097152 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1308 : 131072 2941600 0 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1307 : 131072 789312 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1306 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1305 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1304 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1303 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1302 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1301 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1300 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1299 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1298 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1297 : 131072 791200 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1296 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1295 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1294 : 131072 1180544 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1293 : 131072 789504 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1292 : 131072 1185216 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1291 : 131072 113192768 2097152 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1290 : 131072 2938048 0 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1289 : 131072 788512 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1288 : 131072 786496 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1287 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1286 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1285 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1284 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1283 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1282 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1281 : 131072 786496 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1280 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1279 : 131072 790368 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1278 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1277 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1276 : 131072 1180288 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1275 : 131072 789728 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1274 : 131072 1185344 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1273 : 131072 106075712 2097152 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1272 : 131072 2896224 0 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1271 : 131072 788992 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1270 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1269 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1268 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1267 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1266 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1265 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1264 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1263 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1262 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1261 : 131072 791168 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1260 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1259 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1258 : 131072 1180352 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1257 : 131072 789952 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1256 : 131072 1185248 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1255 : 131072 99718720 2097152 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1254 : 131072 2941152 0 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1253 : 131072 788864 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1252 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1251 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1250 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1249 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1248 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1247 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1246 : 131072 786496 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1245 : 131072 786496 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1244 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1243 : 131072 791200 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1242 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1241 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1240 : 131072 1180224 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1239 : 131072 789408 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1238 : 131072 1185056 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1237 : 131072 92235968 2097152 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1236 : 131072 2977696 0 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1235 : 131072 789280 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1234 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1233 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1232 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1231 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1230 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1229 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1228 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1227 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1226 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1225 : 131072 791904 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1224 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1223 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1222 : 131072 1180672 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1221 : 131072 790560 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1220 : 131072 1185504 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1219 : 131072 87774144 2097152 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1218 : 131072 2990240 0 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1217 : 131072 789728 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1216 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1215 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1214 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1213 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1212 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1211 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1210 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1209 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1208 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1207 : 131072 791904 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1206 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1205 : 131072 786496 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1204 : 131072 1180352 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1203 : 131072 789952 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1202 : 131072 1185984 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1201 : 131072 83304544 2097152 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1200 : 131072 3021664 0 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1199 : 131072 789952 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1198 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1197 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1196 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1195 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1194 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1193 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1192 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1191 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1190 : 131072 1179680 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1189 : 131072 792032 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1188 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1187 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1186 : 131072 1180448 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1185 : 131072 789984 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1184 : 131072 1185472 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1183 : 131072 80905856 2097152 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1182 : 131072 3045536 0 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1181 : 131072 789696 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1180 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1179 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1178 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1177 : 131072 786496 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1176 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1175 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1174 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1173 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1172 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1171 : 131072 791616 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1170 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1169 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1168 : 131072 1180448 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1167 : 131072 790048 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1166 : 131072 1185376 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1165 : 131072 78523200 2097152 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1164 : 131072 3063008 0 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1163 : 131072 789152 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1162 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1161 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1160 : 131072 786496 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1159 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1158 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1157 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1156 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1155 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1154 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1153 : 131072 791936 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1152 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1151 : 131072 786464 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1150 : 131072 1180544 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1149 : 131072 790624 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1148 : 131072 1186112 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1147 : 131072 75885376 2097152 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1146 : 131072 3077824 0 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1145 : 131072 789280 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1144 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1143 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1142 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1141 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1140 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1139 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1138 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1137 : 131072 786496 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1136 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1135 : 131072 791648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1134 : 131072 1179648 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1133 : 131072 786432 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1132 : 131072 1180256 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1131 : 131072 789856 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1130 : 131072 1185824 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1129 : 131072 129246816 2097152 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1128 : 131072 2880384 0 0 0 65536 4096 0 0 
gemm_relu.1.sm_80.ptx 1127 : 131072 788768 0 0 0 0 0 0 0 
gemm_relu.1.sm_80.ptx 1126 : 131072 786432 0 0 0 0 0 0 0 
