kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
softmax.1.sm_52.ptx 133 : 1024 0 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 132 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 131 : 1024 9216 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 130 : 1024 9216 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 62 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 61 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 60 : 1024 18432 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 59 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 58 : 1024 37888 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 57 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 56 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 55 : 1024 18432 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 54 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 53 : 1024 37888 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 52 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 51 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 50 : 1024 18432 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 129 : 1024 6144 0 0 0 128 32 0 0 
softmax.1.sm_52.ptx 49 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 128 : 1024 107520 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 215 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 48 : 1024 37888 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 127 : 1024 9216 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 214 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 47 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 126 : 1024 9216 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 46 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 125 : 1024 26688 0 0 0 128 32 0 0 
softmax.1.sm_52.ptx 45 : 1024 18432 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 124 : 1024 9216 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 211 : 1024 0 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 44 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 123 : 1024 9216 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 210 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 43 : 1024 37888 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 199 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 32 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 111 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 198 : 1024 9216 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 31 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 110 : 1024 37888 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 197 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 30 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 109 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 196 : 1024 37888 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 29 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 27 : 1024 2048 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 28 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 200 : 1024 45056 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 33 : 1024 9216 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 112 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 201 : 1024 0 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 34 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 113 : 1024 9216 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 35 : 1024 10240 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 114 : 1024 10240 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 36 : 1024 9216 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 115 : 1024 9216 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 204 : 1024 9216 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 37 : 1024 9216 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 116 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 205 : 1024 9216 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 38 : 1024 201472 0 0 0 128 32 0 0 
softmax.1.sm_52.ptx 117 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 206 : 1024 201152 0 0 0 128 32 0 0 
softmax.1.sm_52.ptx 39 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 118 : 1024 0 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 207 : 1024 9216 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 40 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 208 : 1024 6208 0 0 0 128 32 0 0 
softmax.1.sm_52.ptx 41 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 120 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 209 : 1024 9216 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 42 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 63 : 1024 37888 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 64 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 65 : 1024 18432 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 66 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 67 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 68 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 69 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 70 : 1024 4960 0 0 0 0 0 0 32 
softmax.1.sm_52.ptx 72 : 32 192 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 73 : 32 160 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 74 : 32 288 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 75 : 32 96 0 32 32 0 0 0 0 
softmax.1.sm_52.ptx 78 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 79 : 1024 5120 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 80 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 81 : 1024 4960 0 0 0 0 0 0 32 
softmax.1.sm_52.ptx 83 : 32 192 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 84 : 32 160 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 85 : 32 288 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 86 : 32 768 0 32 32 0 0 0 0 
softmax.1.sm_52.ptx 89 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 90 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 91 : 1024 6144 0 0 0 0 0 0 0 
softmax.1.sm_52.ptx 92 : 1024 5120 0 0 0 0 0 0 0 
